-,-,-
-1.708984, 20.507812, 1006.835938
-5.126953, 13.671875, 1003.906250
-4.150391, 1.464844, 1007.812500
-1.708984, 6.835938, 1004.882812
8.789062, 8.789062, 1008.789062
3.906250, 10.742188, 1006.835938
-,-,-
-10.986328, 2.929688, 1007.812500
-2.685547, 3.417969, 1005.859375
0.488281, 3.417969, 992.675781
-10.498047, 3.906250, 1009.277344
-15.380859, 20.507812, 993.652344
-,-,-
-6.591797, 21.484375, 1000.976562
-8.544922, 19.531250, 1005.859375
-10.986328, 11.718750, 1004.882812
-10.498047, 3.906250, 1005.859375
-10.498047, 12.695312, 997.558594
-7.568359, 15.625000, 1004.882812
-11.474609, 8.789062, 1001.953125
-,-,-
-10.498047, -0.732422, 1001.953125
-8.056641, 7.812500, 1001.953125
-10.498047, 11.718750, 1011.230469
-12.939453, -3.662109, 1010.253906
-6.591797, 4.882812, 996.582031
-10.498047, 9.765625, 1003.906250
-11.474609, 14.648438, 1003.906250
-14.404297, 0.488281, 1010.253906
-,-,-
-24.169922, -0.244141, 1008.789062
-17.333984, 8.789062, 1000.000000
-21.240234, 6.835938, 1001.953125
-29.052734, 1.953125, 1002.929688
-20.263672, 2.929688, 1005.859375
-11.962891, 13.671875, 997.070312
-21.240234, 2.929688, 1007.812500
-24.658203, 5.859375, 1001.953125
-14.404297, 1.464844, 1011.230469
-7.568359, 9.765625, 1001.953125
-,-,-
-12.939453, -0.244141, 991.699219
-15.380859, 3.906250, 1003.906250
-22.216797, 9.765625, 1006.835938
-25.146484, 0.488281, 1004.882812
-13.916016, 0.488281, 1008.300781
-18.798828, 10.742188, 1004.882812
-23.681641, 5.859375, 995.605469
-25.634766, -1.708984, 1003.906250
-13.427734, 4.882812, 1000.976562
-26.123047, 8.789062, 998.535156
-,-,-
-9.521484, 0.488281, 1001.464844
-25.146484, -4.638672, 1004.882812
-6.103516, 5.859375, 1007.324219
-17.822266, 4.882812, 1011.230469
-30.029297, -1.708984, 994.628906
-9.033203, -3.662109, 1015.136719
-10.986328, -0.244141, 992.187500
-10.986328, 6.835938, 1000.000000
-27.099609, -7.568359, 996.582031
-15.380859, -9.521484, 1009.765625
-10.498047, -7.568359, 988.281250
-12.939453, -2.685547, 998.535156
-,-,-
-3.173828, 12.695312, 1000.976562
-7.080078, 5.859375, 1000.976562
-23.681641, 5.859375, 1002.929688
-46.142578, 7.812500, 1014.648438
-73.486328, 6.835938, 950.683594
-56.396484, 1.953125, 979.980469
-31.494141, 9.765625, 1007.812500
-12.939453, 8.789062, 1041.503906
1.464844, -5.615234, 999.511719
-11.962891, 2.441406, 1001.464844
-10.009766, -0.244141, 996.582031
-6.103516, 11.718750, 1004.882812
-12.451172, 8.789062, 1007.324219
-,-,-
0.488281, 18.554688, 1022.460938
-7.080078, 15.625000, 1010.253906
-10.986328, 6.835938, 1010.253906
-8.544922, 2.929688, 1004.882812
-7.568359, 3.906250, 1008.300781
-6.591797, 13.671875, 1008.789062
-9.521484, 9.765625, 1009.765625
-15.380859, 11.718750, 1006.835938
-7.080078, 1.953125, 1006.835938
-12.939453, 8.789062, 1005.859375
-1.708984, 16.601562, 1010.253906
-3.662109, 4.882812, 1004.882812
-4.150391, 6.835938, 1005.859375
-,-,-
1.464844, 7.812500, 1012.695312
-9.521484, 3.906250, 1003.906250
-7.568359, 10.742188, 1004.882812
-8.544922, -3.662109, 1002.929688
-10.009766, 0.488281, 1000.000000
-8.056641, -0.732422, 1007.812500
-3.173828, 9.765625, 998.046875
-8.056641, 6.835938, 1003.906250
-3.662109, 18.554688, 1000.976562
-9.033203, 3.906250, 997.558594
-12.451172, 7.324219, 1001.953125
-11.474609, -0.244141, 989.257812
-6.103516, 6.835938, 1000.000000
-6.103516, 6.835938, 999.023438
-7.568359, 10.742188, 1000.000000
-4.150391, 11.718750, 1003.906250
-7.080078, 9.765625, 998.535156
-,-,-
-8.056641, 8.789062, 1015.625000
-10.498047, -0.732422, 1000.976562
-8.544922, 6.835938, 998.046875
-6.103516, 8.789062, 1003.906250
-4.638672, 16.601562, 1002.929688
